SpecObjID ObjID Red zSpec extinctionU extinctionG extinctionR extinctionI extinctionZ uberColorU uberColorG uberColorR uberColorI ModelMagErr_U ModelMagErr_G ModelMagErr_R ModelMagErr_I ModelMagErr_Z
178960573734584320 587726879946899906 0 0.118743 0.2677802 0.1970301 0.1429027 0.1083588 0.07682771 1.779358 0.9243851 0.3947048 0.3175211 0.07552936 0.008476611 0.005167298 0.005359716 0.01119168
179523647587745792 587726879948341831 0 0.0911853 0.2958423 0.2176779 0.1578782 0.1197143 0.0848789 1.211752 0.5172958 0.3107986 0.1515923 0.05419418 0.007282586 0.00613331 0.006699209 0.01914467
179804723690340352 587726879949455810 0 0.0628984 0.7782544 0.5726322 0.4153206 0.3149251 0.2232858 0.9884834 0.3531876 0.2671986 0.1210136 0.06110206 0.00819299 0.007226513 0.007930282 0.02315712
180368089412534272 587726879950569861 0 0.107173 0.8030711 0.5908921 0.4285642 0.3249673 0.2304059 1.652182 0.8924007 0.3587494 0.2939758 0.192704 0.01487727 0.008914773 0.009161192 0.02211917
181493968704372736 587726879953911958 0 0.166906 0.1796237 0.1321654 0.09585739 0.07268576 0.05153511 1.801468 0.9529209 0.4082832 0.2798214 0.1213018 0.01042789 0.006651593 0.007017859 0.01705683
181493968586932224 587726879953781124 0 0.0582434 0.155785 0.1146251 0.08313568 0.06303927 0.04469563 1.01618 0.338644 0.2764359 0.1663551 0.0361033 0.007575852 0.008230685 0.00805052 0.01994911
181775570688802816 587727177908289688 0 0.193901 0.1479439 0.1088557 0.07895125 0.05986634 0.04244598 2.391548 1.217451 0.5026207 0.3836784 0.3565124 0.01964878 0.009490932 0.009378153 0.02288017
182340023704616960 587727177910255790 0 0.0613713 0.1613438 0.1187152 0.08610218 0.06528868 0.04629049 1.33112 0.6233225 0.3326187 0.2413187 0.03085657 0.005895869 0.00424552 0.004556865 0.01330803
182621524606320640 587727177911107655 0 0.12135 0.167272 0.1230771 0.0892658 0.06768756 0.04799132 1.685368 0.97188 0.4453526 0.3092041 0.1365417 0.01461706 0.009005548 0.009239394 0.02218521
182340023729782784 587727177910321300 0 0.204261 0.155766 0.1146111 0.08312555 0.06303159 0.04469018 1.860083 1.288788 0.5083447 0.3498917 0.2415162 0.02096966 0.009292145 0.009261549 0.02823635
182901462475472896 587727177911828630 0 0.075988 0.1730904 0.1273583 0.09237086 0.07004202 0.04966067 1.249886 0.5719242 0.3070469 0.2278366 0.04249628 0.006747629 0.00533567 0.006176405 0.01763184
181775570709774336 587727178445160555 0 0.0328506 0.1386019 0.101982 0.07396584 0.05608606 0.03976571 1.345324 0.7052345 0.3025951 0.1526184 0.09707364 0.01168048 0.009593097 0.01024787 0.03646018
182058419862110208 587727178446143705 0 0.115208 0.1769857 0.1302244 0.09444959 0.07161826 0.05077824 1.674568 0.8432255 0.3863525 0.295866 0.1153142 0.01064234 0.007502769 0.007344089 0.01987799
181775570818826240 587727178982293620 0 0.0814982 0.1497279 0.1101684 0.07990328 0.06058824 0.04295782 1.776377 0.8614483 0.3734093 0.3551941 0.09796293 0.009665081 0.006801462 0.007003764 0.01789242
182340024023384064 587727178983866485 0 0.138263 0.159664 0.1174793 0.08520576 0.06460895 0.04580855 1.617113 0.7619553 0.2859192 0.2154293 0.03840078 0.005516578 0.004472102 0.004682494 0.01072703
182621524857978880 587727178984652932 0 0.0849295 0.1908172 0.1404015 0.1018309 0.07721528 0.05474659 1.7099 0.9032593 0.3979721 0.3103104 0.07849502 0.007970128 0.00559411 0.005764414 0.01397208
181775572114866176 587727179518836916 0 0.164825 0.1384543 0.1018734 0.07388707 0.05602633 0.03972337 1.734104 0.9544296 0.3969326 0.2546844 0.1086136 0.009960803 0.006892909 0.007186854 0.02160532
181775572462993408 587727179519164554 0 0.126218 0.1513066 0.11133 0.08074579 0.06122709 0.04341077 1.822184 1.030542 0.4207077 0.3566875 0.1191154 0.01064174 0.007060213 0.006645935 0.01804512
182340025357172736 587727179520606287 0 0.115552 0.1431445 0.1053243 0.07638999 0.05792422 0.04106899 1.511869 0.9547367 0.5256119 0.3780727 0.1161822 0.01183713 0.008273291 0.007836578 0.02184122
182340025436864512 587727179520737421 0 0.169788 0.1459561 0.1073931 0.07789044 0.05906196 0.04187567 1.64724 0.8831959 0.4683876 0.2947102 0.1416639 0.01235721 0.008801684 0.008371463 0.02728113
181775571955482624 587727180055642224 0 0.165068 0.1908356 0.140415 0.1018407 0.07722269 0.05475185 1.957262 1.202642 0.4656715 0.3606644 0.1760499 0.01487324 0.007495997 0.007756216 0.01706892
182340025998901248 587727180058198085 0 0.152708 0.1487975 0.1094837 0.07940675 0.06021173 0.04269087 2.05411 1.086193 0.451395 0.3507385 0.1620435 0.01194673 0.007051358 0.007363434 0.01754733
182058421414002688 587727180056625257 0 0.0973857 0.1792325 0.1318775 0.09564859 0.07252743 0.05142285 1.267014 0.6402893 0.363245 0.2562904 0.05098645 0.007754756 0.006084525 0.007569622 0.01756138
182621525545844736 587727180058001517 0 0.153057 0.1440208 0.1059691 0.07685764 0.05827882 0.04132041 1.396221 0.8938599 0.4697495 0.3626633 0.09168679 0.01199901 0.01090238 0.008666294 0.01976166
182901463905730560 587727180059508834 0 0.0728796 0.1873775 0.1378706 0.09999525 0.07582337 0.05375971 2.032854 0.8916378 0.3467636 0.3573122 0.08196734 0.00703565 0.004898907 0.005505422 0.01098415
182901462995566592 587727180059050124 0 0.0697472 0.1658905 0.1220606 0.08852854 0.06712852 0.04759495 1.423744 0.7938232 0.4013138 0.2610397 0.09371022 0.01109833 0.009041519 0.009813393 0.02404276
181775572718845952 587727180593037370 0 0.187792 0.1887177 0.1388567 0.1007105 0.07636569 0.05414422 1.924854 1.20891 0.4968987 0.3940296 0.2075503 0.01408573 0.008115705 0.008435731 0.01846384
182901463654072320 587727180596248743 0 0.0655584 0.1877188 0.1381217 0.1001774 0.07596146 0.05385762 1.035728 0.5355549 0.347868 0.1816006 0.03831052 0.006833024 0.006848013 0.007022617 0.017582
178679178789388288 587727212267897901 0 0.110277 0.1916034 0.14098 0.1022504 0.0775334 0.05497215 1.723639 0.9619236 0.5124264 0.4178429 0.1336065 0.01473019 0.008654461 0.008478696 0.01979713
180086475994431488 587727212272419187 0 0.117396 1.095915 0.8063641 0.5848426 0.4434684 0.3144246 2.260912 0.8923569 0.3722172 0.2758484 0.4476894 0.02258529 0.01784721 0.01266032 0.02993715
180649653241380864 587727212274188580 0 0.0778326 0.1798803 0.1323542 0.0959943 0.07278957 0.05160871 1.194111 0.6013184 0.3873577 0.2202234 0.0453752 0.01387231 0.008254373 0.007870862 0.02949497
179242180676681728 587727212806144064 0 0.129816 0.2905336 0.2137718 0.1550452 0.1175661 0.0833558 1.994333 1.051403 0.480196 0.4474459 0.1701666 0.01081389 0.006865868 0.006229729 0.01479622
179242180332748800 587727212806603196 0 0.15484 0.4682517 0.3445351 0.2498856 0.1894807 0.1343442 2.004616 1.162519 0.4465675 0.4131393 0.2006682 0.01243335 0.007093003 0.00639192 0.0151806
179804722608209920 587727212807717016 0 0.156266 0.4764343 0.3505558 0.2542523 0.1927918 0.1366918 2.289825 1.188871 0.5002327 0.3735924 0.3420923 0.01523112 0.008285912 0.007304376 0.01845793
179523646463672320 587727212807389616 0 0.0860352 0.4198609 0.3089297 0.2240615 0.1698991 0.1204606 2.08923 1.017584 0.4518547 0.438221 0.169215 0.009773524 0.00634555 0.005738135 0.01308103
179523645960355840 587727212807782972 0 0.0609904 0.5136663 0.3779508 0.2741214 0.207858 0.1473739 1.07724 0.458559 0.2676239 0.1034546 0.08183647 0.01264928 0.013745 0.01501132 0.04007877
180649654403203072 587727212810469819 0 0.115073 0.2533711 0.186428 0.1352132 0.102528 0.07269366 1.710869 0.964529 0.424015 0.3778496 0.117303 0.01072507 0.007055997 0.00637248 0.01554696
178960572295938048 587727213342229623 0 0.115351 0.2529446 0.1861143 0.1349856 0.1023555 0.07257132 1.864664 0.9684372 0.4064941 0.3582077 0.1143047 0.01043805 0.007049859 0.007113146 0.01727024
178960573000581120 587727213879296662 0 0.050873 0.2591425 0.1906746 0.1382931 0.1048635 0.07434951 1.375265 0.6856108 0.3559704 0.2695541 0.03751341 0.005341596 0.004753846 0.004755538 0.01381169
179523647378030592 587727213881065985 0 0.133952 0.2854464 0.2100288 0.1523304 0.1155075 0.08189626 2.233309 1.121325 0.4798203 0.414381 0.1986652 0.01137691 0.007128822 0.006931426 0.01773668
179523648015564800 587727213881393668 0 0.0947223 0.4773253 0.3512114 0.2547278 0.1931524 0.1369475 1.918024 0.9610271 0.4078407 0.3501549 0.1630227 0.01159046 0.007805521 0.007801414 0.02129812
179804721836457984 587727213882376591 0 0.172583 0.5302812 0.3901758 0.2829881 0.2145813 0.1521408 1.564684 1.019621 0.4315014 0.3221226 0.1720821 0.01698987 0.01022189 0.01033074 0.02797519
181493967156674560 587727213886439797 0 0.121256 0.184614 0.1358372 0.09852049 0.07470511 0.05296686 1.752939 1.046858 0.397604 0.3267746 0.16734 0.01278335 0.007881253 0.008015843 0.02411625
178679179955404800 587727214415578023 0 0.134768 0.2692272 0.1980948 0.1436749 0.1089443 0.07724289 1.398237 0.6455441 0.2842274 0.2601128 0.03586095 0.00609693 0.005114433 0.005683907 0.01176388
179523647902318592 587727214418133438 0 0.0842512 0.3426588 0.2521251 0.1828621 0.1386588 0.09831084 1.706423 0.7983761 0.3303242 0.3003559 0.1062693 0.01085087 0.007893275 0.00909957 0.02182599
179804723442876416 587727214419050977 0 0.155029 0.4450085 0.327433 0.2374817 0.1800752 0.1276756 1.669506 1.085096 0.478014 0.3463192 0.1618986 0.01526618 0.008874798 0.009203571 0.02085864
181493967823568896 587727214422851609 0 0.0888019 0.1854649 0.1364633 0.0989746 0.07504944 0.05321099 1.412716 1.231663 0.3675652 0.08856773 0.1319603 0.01770636 0.009147967 0.00981192 0.02662604
181493968154918912 587727214423245142 0 0.120441 0.2003037 0.1473816 0.1068934 0.08105403 0.05746832 2.093754 1.025072 0.4230728 0.322485 0.1344496 0.01061766 0.00672947 0.006925213 0.01412798
181493968435937280 587727214423507220 0 0.0650604 0.2174895 0.1600267 0.1160647 0.08800834 0.06239901 1.495115 0.6046619 0.4060802 0.2947998 0.08216827 0.01015675 0.008171143 0.00866891 0.02039314
179242180756373504 587727214953824766 0 0.129394 0.3500853 0.2575894 0.1868253 0.141664 0.1004416 1.477425 0.8626556 0.4066277 0.3099651 0.1446928 0.01364691 0.009854582 0.01083934 0.02866684
179804723715506176 587727214955987553 0 0.202016 0.6694012 0.4925391 0.3572304 0.270877 0.1920552 1.095545 0.9676857 0.4356575 0.2125854 0.1667943 0.01873177 0.01142178 0.01205174 0.03336792
182901461691138048 587727225689604226 0 0.0753367 0.17476 0.1285867 0.09326181 0.07071761 0.05013967 1.727026 0.891243 0.3551121 0.2970066 0.1455967 0.01131506 0.007855004 0.007784666 0.02169686
182901463901536256 587727226763411652 0 0.0776072 0.1844088 0.1356863 0.098411 0.07462209 0.05290799 1.664124 0.84412 0.4067554 0.305994 0.0847863 0.007470216 0.005560713 0.005845408 0.01718362
182340024375705600 587727873695809702 0 0.240275 0.1473843 0.108444 0.0786526 0.05963988 0.04228542 2.121267 1.363716 0.4859848 0.3421288 0.2188993 0.01874297 0.008987769 0.008779813 0.02024486
182340023922720768 587727873696006248 0 0.0980759 0.1593604 0.1172558 0.08504371 0.06448607 0.04572143 1.451868 0.7168789 0.3524466 0.3048773 0.03360015 0.005867834 0.005095999 0.005928541 0.01194976
181775570571362304 587727874231107693 0 0.0655917 0.1489546 0.1095994 0.0794906 0.06027532 0.04273595 1.128222 0.5270538 0.3302755 0.223752 0.02763142 0.005180196 0.005199983 0.005052791 0.0127982
182340024467980288 587727874232549477 0 0.120862 0.1378872 0.1014561 0.07358444 0.05579685 0.03956066 1.44681 0.7546997 0.3574886 0.3085766 0.08829133 0.01108213 0.009785696 0.008497292 0.02287348
182340023637508096 587727874233204894 0 0.0871449 0.1479431 0.1088551 0.07895082 0.05986601 0.04244575 2.073318 0.9092426 0.397686 0.3060551 0.101048 0.008069689 0.006316714 0.006000258 0.01398964
182621524706983936 587727874233794673 0 0.151804 0.1775646 0.1306504 0.09475855 0.07185254 0.05094435 1.79941 1.072765 0.4777374 0.3661861 0.1166878 0.0100618 0.006615882 0.005932329 0.01476731
182340023436181504 587727874233466940 0 0.181825 0.1560953 0.1148535 0.08330131 0.06316487 0.04478468 1.570635 1.210997 0.450264 0.3597031 0.1135336 0.01151267 0.0071929 0.006383449 0.01595057
182058421363671040 587727874768633962 0 0.0991251 0.1585644 0.1166702 0.08461894 0.06416398 0.04549306 1.660601 0.930727 0.3823757 0.3208694 0.1195182 0.0125509 0.01044537 0.01011853 0.02698399
182901463062675456 587727874771255392 0 0.174822 0.1737062 0.1278114 0.09269947 0.0702912 0.04983734 2.011717 1.178839 0.4439983 0.3211823 0.1569234 0.01236198 0.007565153 0.007706851 0.02075749
182621524392411136 587727874770796786 0 0.14384 0.1707983 0.1256718 0.09114766 0.06911451 0.04900305 1.424082 0.7824955 0.365118 0.2292709 0.1063334 0.01364812 0.01126956 0.01253371 0.03879446
182621526275653632 587727874770665617 0 0.0692952 0.1697197 0.1248782 0.09057205 0.06867804 0.04869359 1.725851 0.8198471 0.3619213 0.2866211 0.05828539 0.007428516 0.005678543 0.005747069 0.01423651
182901462848765952 587727874771058762 0 0.0740213 0.1676578 0.123361 0.08947169 0.06784368 0.04810201 1.280012 0.6360264 0.4057865 0.2606506 0.05177482 0.008365072 0.008104828 0.008286447 0.02290146
182340025466224640 587727875306618980 0 0.091052 0.1478135 0.1087598 0.07888167 0.05981359 0.04240858 1.303207 0.6216431 0.360981 0.2615967 0.05720211 0.007909939 0.007677288 0.008085828 0.02743761
182340025688522752 587727875306684560 0 0.149732 0.162684 0.1197014 0.08681742 0.06583102 0.04667502 1.562325 1.041203 0.4791584 0.3202763 0.07696768 0.008625371 0.006518729 0.006450557 0.0171781
182901463226253312 587727875308191774 0 0.218083 0.1742802 0.1282337 0.09300578 0.07052346 0.05000202 1.913647 1.265656 0.4732685 0.2240467 0.1629628 0.0125876 0.007554086 0.00729012 0.02263424
182340025759825920 587727876380426393 0 0.125954 0.166056 0.1221825 0.08861691 0.06719551 0.04764246 1.737015 0.9625416 0.4252605 0.3381233 0.1054414 0.009966592 0.007461035 0.007817849 0.01798152
175582468609409024 587729227153735806 0 0.187427 0.1060934 0.07806249 0.05661743 0.04293128 0.03043881 0.8183651 0.4857616 0.3250885 0.1392441 0.04337512 0.00883747 0.007959716 0.007337307 0.01972172
175582468169007104 587729227153866804 0 0.0593069 0.1030036 0.07578908 0.05496856 0.041681 0.02955235 2.019899 1.084423 0.3567181 0.3862438 0.06383805 0.005684857 0.003765768 0.003494679 0.006392911
175582468282253312 587729227153866892 0 0.0598234 0.1083806 0.07974539 0.05783801 0.04385681 0.03109502 1.864759 0.8755188 0.4210224 0.3383217 0.1354161 0.01094283 0.008309857 0.00731968 0.01492438
175019536456613888 587729227689099369 0 0.108914 0.06508788 0.04789105 0.03473458 0.02633818 0.0186741 2.185701 0.9237213 0.08281326 0.1090794 0.1361314 0.009320011 0.005873957 0.007553083 0.02122077
175582469318246400 587729227689754799 0 0.0473761 0.06945014 0.05110075 0.03706253 0.02810339 0.01992566 1.182169 0.5455036 0.3121223 0.2124882 0.04809936 0.007831617 0.006754003 0.007030343 0.01938498
175582469335023616 587729227689754810 0 0.126853 0.06859807 0.05047381 0.03660781 0.0277586 0.01968119 1.61326 0.8379726 0.4464741 0.2737789 0.07831012 0.009646628 0.007416612 0.006542043 0.01557962
175582468458414080 587729227690541285 0 0.0511939 0.1164289 0.08566731 0.06213308 0.04711363 0.03340415 1.412573 0.7531223 0.5244045 0.4131021 0.03436541 0.005499833 0.004224818 0.003916947 0.007370149
175019536687300608 587729228225970284 0 0.0659855 0.060173 0.04427472 0.03211172 0.02434934 0.01726399 1.349695 0.5721836 0.3424282 0.1635647 0.06322973 0.007642732 0.008800195 0.007836506 0.02731677
175019537375166464 587729228762972314 0 0.107932 0.04816836 0.03544182 0.02570537 0.0194916 0.01381979 1.580008 0.7942753 0.3983994 0.2464352 0.08530848 0.01041444 0.007423941 0.008207059 0.01951675
175582469867700224 587729228764020940 0 0.0332474 0.1348737 0.09923882 0.07197627 0.05457743 0.03869608 1.247561 0.39674 0.2317276 0.1393394 0.05416009 0.008743481 0.008024028 0.009765059 0.02652803
175019537513578496 587729229299777647 0 0.21614 0.03728723 0.02743559 0.01989858 0.01508849 0.01069793 1.366394 0.9885063 0.6755886 -0.4103298 0.1375568 0.02055955 0.01540974 0.008534788 0.03651344
175019537517772800 587729229299843250 0 0.138311 0.03283203 0.02415749 0.01752103 0.01328567 0.009419703 1.966827 1.075617 0.4471321 0.4286594 0.1739227 0.01206707 0.007438714 0.007415085 0.01575104
175582470471680000 587729229300760741 0 0.0625294 0.1186935 0.08733358 0.0633416 0.04803002 0.03405388 1.77883 0.7766361 0.4276543 0.3539467 0.1287561 0.01127468 0.00852955 0.008920949 0.01863553
176145822625300480 587729231440445648 0 0.148279 0.05953186 0.04380298 0.03176957 0.0240899 0.01708004 2.173487 1.116776 0.4610004 0.3941689 0.1373763 0.01049617 0.007463436 0.007036699 0.01305516
175865345356070912 587729231440970058 0 0.0829145 0.09671033 0.07115854 0.05161011 0.03913438 0.02774677 1.558865 0.7643051 0.403017 0.2887115 0.0457953 0.005009988 0.004029131 0.003870879 0.009319656
176708768262782976 587729231441363077 0 0.131445 0.0742384 0.05462392 0.03961782 0.03004099 0.02129944 1.486763 0.8820019 0.412159 0.296236 0.06843143 0.008128794 0.005881791 0.005509166 0.01350287
177271319337893888 587729231442542873 0 0.132385 0.06152676 0.0452708 0.03283416 0.02489715 0.01765239 1.624546 0.871376 0.4381714 0.3225288 0.1249592 0.01206216 0.008689377 0.008116831 0.02109738
177271318738108416 587729231442936034 0 0.17268 0.04598601 0.03383607 0.02454074 0.0186085 0.01319366 1.809078 1.076492 0.4337254 0.3104496 0.0808727 0.008034931 0.005322096 0.004891578 0.01102454
177271318687776768 587729231442673983 0 0.0298738 0.07284372 0.05359771 0.03887353 0.02947662 0.02089929 0.9657784 0.2595901 0.1601372 0.07051086 0.03005454 0.005464264 0.005905796 0.006912068 0.02317462
176426921209364480 587729231442084043 0 0.151897 0.05653361 0.04159689 0.03016954 0.02287665 0.01621983 2.012339 1.080177 0.3959255 0.3293438 0.111089 0.009216064 0.006066077 0.005602742 0.01255122
176989982630608896 587729231443460115 0 0.0596769 0.07525619 0.05537279 0.04016097 0.03045284 0.02159145 1.153591 0.5518627 0.323226 0.2557716 0.01820255 0.003660336 0.003308789 0.003228996 0.00721688
177271318566141952 587729231443132749 0 0.116442 0.04827414 0.03551965 0.02576181 0.0195344 0.01385013 1.238398 0.5897694 0.3279362 0.2206497 0.07854127 0.01756641 0.01040972 0.0103384 0.02745608
177552790833332224 587729231444705623 0 0.0968417 0.09169921 0.06747141 0.04893589 0.0371066 0.02630905 1.370398 0.6480217 0.3754539 0.2042351 0.04338225 0.00614329 0.005267577 0.005059704 0.01311447
178397339004698624 587729231445361078 0 0.118916 0.08881795 0.0653514 0.04739829 0.03594068 0.02548239 1.888681 1.003506 0.388361 0.3589935 0.110209 0.01056958 0.006823294 0.006636506 0.01409436
177271318033465344 587729231980200271 0 0.0585655 0.09323784 0.06860352 0.04975699 0.03772922 0.02675049 1.293064 0.619791 0.3137169 0.2133198 0.05673003 0.03449605 0.01288581 0.008967387 0.02387913
178397339642232832 587729231981904147 0 0.149047 0.1031212 0.07587559 0.05503131 0.04172857 0.02958608 2.027882 1.067123 0.4703217 0.3499222 0.0994682 0.008671989 0.0056292 0.005484394 0.01253348
178397338648182784 587729231982232075 0 0.119277 0.1063537 0.07825401 0.05675634 0.04303661 0.0305135 1.345041 0.7837715 0.4145412 0.2810326 0.04409867 0.007327426 0.005617646 0.005616958 0.01337451
177271318171877376 587729232516678067 0 0.141269 0.06930754 0.05099583 0.03698643 0.02804569 0.01988474 1.750563 0.952486 0.4210892 0.315176 0.09265579 0.009731928 0.007799174 0.00807764 0.01889598
178397339885502464 587729232518840824 0 0.081435 0.09216887 0.06781697 0.04918653 0.03729665 0.02644379 1.837906 0.8996067 0.4970303 0.3587646 0.09913258 0.008488292 0.006201736 0.006156166 0.01723533
176145821811605504 587729233051320517 0 0.120091 0.1084618 0.0798052 0.05788139 0.0438897 0.03111834 1.900282 0.9669037 0.3853474 0.3662548 0.07532532 0.009652251 0.007108002 0.008205728 0.01370808
176145823942311936 587729233050927339 0 0.102494 0.08287953 0.06098197 0.04422921 0.03353767 0.02377863 2.058397 0.9760456 0.438921 0.3563461 0.07282961 0.007386811 0.00504362 0.005271372 0.01030783
176145821799022592 587729233051320605 0 0.128642 0.1125503 0.08281342 0.0600632 0.04554411 0.03229134 1.669624 0.9616241 0.4870701 0.3725796 0.09318952 0.01127003 0.00799135 0.008765278 0.01640901
177271320113840128 587729233053221143 0 0.115183 0.07155103 0.05264657 0.03818369 0.02895353 0.02052842 2.070358 1.00699 0.4441624 0.3398457 0.1028968 0.009092928 0.006016083 0.006316782 0.01291115
177271319795073024 587729233053221171 0 0.0713378 0.08084828 0.05948739 0.04314522 0.03271572 0.02319585 1.0026 0.3422012 0.2533665 -0.02098846 0.02843592 0.005837276 0.006007866 0.007636105 0.02473884
177834389596536832 587729233054138762 0 0.117469 0.07397978 0.05443362 0.0394798 0.02993634 0.02122524 1.39864 0.8292446 0.4057598 0.3373203 0.0553118 0.008391498 0.006104406 0.006727147 0.01447647
177834389793669120 587729233054269782 0 0.0952662 0.08012814 0.05895753 0.04276092 0.03242431 0.02298924 2.035063 0.930872 0.3804474 0.2998829 0.08151156 0.008501985 0.006057274 0.006575217 0.0130097
176145824105889792 587729233587601506 0 0.0624622 0.1153359 0.08486303 0.06154975 0.04667131 0.03309054 0.9736042 0.3097057 0.2865047 0.1213818 0.02624927 0.006153424 0.006290605 0.007255516 0.01754337
176708769512685568 587729233588584662 0 0.138339 0.1140857 0.0839432 0.06088261 0.04616544 0.03273187 1.686611 0.8994141 0.44417 0.33354 0.07794707 0.008358167 0.005871477 0.006387601 0.01376276
176708769831452672 587729233588912299 0 0.0584278 0.1154303 0.0849325 0.06160013 0.04670952 0.03311763 1.227892 0.4593735 0.3253193 0.1838017 0.05011181 0.008425624 0.008670339 0.009216874 0.02272105
177271320046731264 587729233589829838 0 0.154515 0.06849532 0.0503982 0.03655298 0.02771702 0.01965171 1.606089 0.7608471 0.2860126 0.1766987 0.05507878 0.007331145 0.005732482 0.006314258 0.015013
177834390477340672 587729233591402771 0 0.174724 0.1188042 0.08741498 0.06340063 0.04807478 0.03408562 2.425066 1.152534 0.4836807 0.3178139 0.2842567 0.01418422 0.008372228 0.008526955 0.01995547
176426919787495424 587729407540134144 0 0.0586525 0.05073364 0.03732933 0.02707434 0.02052966 0.01455578 1.059048 0.3640137 0.2535934 0.1406269 0.03776138 0.006437018 0.006640551 0.007035559 0.02121648
176426920290811904 587729407540068586 0 0.184773 0.05774586 0.04248885 0.03081646 0.02336719 0.01656763 2.24054 1.208492 0.4642143 0.3608875 0.2928833 0.01795769 0.008659849 0.007992443 0.0196697
176426919464534016 587729407540789500 0 0.102382 0.04328916 0.03185175 0.02310155 0.01751721 0.01241992 0.9567623 0.5017929 0.4185047 0.166626 0.03474144 0.007051801 0.006336741 0.005787597 0.01540136
176426919321927680 587729407540920613 0 0.0837459 0.04258708 0.03133517 0.02272688 0.0172331 0.01221848 1.140182 0.4328213 0.3168755 0.1501579 0.03030223 0.008113937 0.00631199 0.005768243 0.03716827
178115829836021760 587729407543476559 0 0.123454 0.08520661 0.06269421 0.04547107 0.03447934 0.02444628 1.845631 1.012346 0.4236336 0.3408279 0.06313056 0.006578243 0.004577294 0.004180993 0.00863857
175301006056226816 587729408075169992 0 0.109921 0.05576042 0.04102799 0.02975692 0.02256377 0.01599799 1.748709 0.8690987 0.4288158 0.3710518 0.065488 0.008470724 0.005781663 0.005901625 0.01280188
177552789981888512 587729408079364348 0 0.147702 0.06278118 0.04619379 0.03350359 0.02540476 0.01801229 1.26577 0.7968864 0.4325294 0.283802 0.07135057 0.01089457 0.008734348 0.008142636 0.02097591
177552789281439744 587729408079823249 0 0.141722 0.07833552 0.05763853 0.04180427 0.03169891 0.02247492 1.301815 0.7935886 0.3753071 0.285038 0.07044841 0.01117071 0.008828402 0.009130314 0.02294976
178115829647278080 587729408080478549 0 0.148361 0.08310235 0.06114592 0.04434812 0.03362784 0.02384256 2.007988 1.093422 0.4499073 0.3240051 0.09956319 0.008979354 0.005717518 0.005525105 0.01269619
178115829030715392 587729408081002907 0 0.16267 0.07361897 0.05416814 0.03928725 0.02979033 0.02112172 2.082403 1.173235 0.4729805 0.3862057 0.1848018 0.01379251 0.007902006 0.007595211 0.0181114
175865343695126528 587729408613023954 0 0.107488 0.04405437 0.03241479 0.02350991 0.01782685 0.01263946 0.9618168 0.3180656 0.2632732 0.07888794 0.0275986 0.006781066 0.007151584 0.008450761 0.02188736
176426920596996096 587729408613941551 0 0.149534 0.06553562 0.04822049 0.03497352 0.02651936 0.01880256 1.047062 0.5619049 0.3195362 0.2177792 0.05026153 0.009536271 0.009107445 0.009267967 0.02747984
176989980587982848 587729408615645309 0 0.133493 0.05328531 0.03920683 0.02843606 0.0215622 0.01528787 1.714367 1.003647 0.4046288 0.323658 0.08104678 0.00866145 0.005866086 0.005714544 0.01483607
176989980562817024 587729408615776267 0 0.031642 0.05002296 0.03680642 0.02669508 0.02024207 0.01435188 1.836813 0.776823 0.3759098 0.3049812 0.02880033 0.004039053 0.003388313 0.003349107 0.006978268
178115829504671744 587729408617480577 0 0.138136 0.09653066 0.07102634 0.05151423 0.03906168 0.02769522 1.307768 0.6909637 0.3979836 0.2630997 0.03556609 0.005552125 0.004510093 0.004495726 0.012389
175301008006578176 587729409148584270 0 0.0565063 0.08378416 0.06164759 0.04471197 0.03390374 0.02403817 1.642334 0.8291245 0.4181156 0.2984467 0.03904243 0.005186773 0.00390794 0.004105366 0.008165452
175865344999555072 587729409149763796 0 0.0348041 0.03716707 0.02734718 0.01983445 0.01503987 0.01066345 1.292406 0.5896683 0.316391 0.223094 0.02603115 0.005207535 0.004266834 0.004829239 0.01148199
175301008350511104 587729409685389564 0 0.0587168 0.07703285 0.05668004 0.04110909 0.03117178 0.02210118 1.731916 0.7657719 0.3757496 0.2827101 0.03519917 0.004644697 0.003717697 0.003844636 0.007375958
177271318947823616 587729409688535121 0 0.0348614 0.0606303 0.0446112 0.03235577 0.0245344 0.01739519 1.149381 0.5125256 0.2463741 0.1196699 0.01979337 0.003646215 0.003320225 0.003827342 0.009449529
176426919640694784 588007003657732159 0 0.0781923 0.03139794 0.0231023 0.01675572 0.01270535 0.009008254 1.849766 0.9440441 0.4290857 0.1739197 0.04261147 0.005657727 0.003894839 0.003821739 0.008292088
175301006794424320 588007004191654023 0 0.150592 0.09514891 0.07000966 0.05077684 0.03850254 0.02729878 2.37822 1.143951 0.4843369 0.2242908 0.2405089 0.01292194 0.007340062 0.006608122 0.01574896
176426920055930880 588007004193816941 0 0.115492 0.0479138 0.03525452 0.02556952 0.01938859 0.01374675 2.065815 0.9896564 0.425415 0.3251362 0.1366228 0.01003393 0.006850014 0.006479599 0.01438881
177552788958478336 588007004197159060 0 0.184764 0.08797131 0.06472845 0.04694648 0.03559809 0.02523949 2.132156 1.06509 0.32444 0.4340572 0.1782089 0.01144999 0.007816618 0.007966921 0.01593331
177552789596012544 588007004196831462 0 0.10196 0.0817292 0.06013557 0.04361533 0.03307218 0.02344859 1.772474 0.8931961 0.4052925 0.3485889 0.05747372 0.006387378 0.004845027 0.0046187 0.009294573
