uberColorU uberColorG uberColorR uberColorI
1.051075 0.4338894 0.3396435 0.140398
1.484924 0.7841492 0.3393269 0.2921047
1.601057 0.7857723 0.4240179 0.3053532
1.868567 1.029453 0.4246311 0.3505383
1.088293 0.2125206 0.16642 0.01686859
1.749138 0.8326569 0.3693371 0.3247719
1.897198 0.9286747 0.4112015 0.305994
1.910177 0.8976822 0.4055939 0.3055
1.213455 0.6525459 0.3833466 0.2224483
1.440468 0.6761475 0.3961868 0.2668667
0.9831734 0.454237 0.3537121 0.1705036
1.482891 0.7215843 0.3470325 0.2621784
1.958754 1.1998 0.4450626 0.2951107
1.580757 1.046358 0.4799652 0.2764378
1.515543 0.8810005 0.4443779 0.3328781
1.24807 0.485508 0.3492222 0.1717978
1.372425 0.7859821 0.4010525 0.2290154
1.182222 0.6973248 0.3324718 0.200655
1.827435 1.15708 0.5347004 0.3825569
1.091391 0.6658154 0.3237267 0.19804
1.654837 0.74786 0.3404055 0.2435598
2.409746 1.14551 0.487936 0.3131142
1.71303 1.060513 0.4540081 0.3072853
1.383587 0.7027893 0.3845425 0.2628651
1.612909 1.129499 0.4726219 0.3237095
1.564827 0.8730564 0.4670525 0.2977905
1.866875 1.00584 0.4570026 0.3069534
1.464191 0.9575405 0.4130764 0.3166504
1.059486 0.5275459 0.3139915 0.1557522
1.396906 1.00955 0.4395523 0.350172
1.755672 0.923254 0.4080963 0.3406639
1.320032 0.6609535 0.3942528 0.2479649
1.664938 0.7945499 0.3610268 0.3090496
2.027546 1.277828 0.4998779 0.3579559
1.486904 0.8172932 0.4553337 0.366293
1.448236 0.5141163 0.2518616 0.05450249
1.879179 0.9965744 0.4163074 0.3807144
1.547276 1.01231 0.505106 0.3509197
1.721773 0.7392521 0.3709412 0.2695541
1.831619 0.7967739 0.3904448 0.2823057
2.032236 1.235056 0.4543991 0.3016586
1.616655 0.9121742 0.4604416 0.3322258
1.11129 0.4119987 0.2552681 0.1490936
1.744637 1.027338 0.4396801 0.2930527
1.112127 0.07732582 0.2239437 -0.6379051
1.466328 0.6869125 0.3685856 0.2722435
1.247568 0.842926 0.3866348 0.3147411
1.689903 0.8597641 0.4201632 0.3344707
1.782156 1.13447 0.4539509 0.3528309
1.897919 0.8047047 0.3511124 0.3258686
1.512707 1.141945 0.4539452 0.3841438
1.628044 0.7715874 0.4958477 0.1921883
1.750193 0.7674885 0.3655443 0.2724352
1.955801 1.034081 0.4445114 0.3635674
1.380468 0.8910503 0.3943119 0.2992001
1.44866 0.7051544 0.4027653 0.3099155
1.629639 0.9689484 0.4756489 0.3886642
1.780842 0.8468151 0.371624 0.2913818
1.509354 0.91506 0.4876366 0.3483543
1.041613 0.6804295 0.3098755 0.2093487
2.073143 1.13693 0.4511509 0.3603764
1.09041 0.4747658 0.221632 0.1394081
1.713591 0.8931999 0.5865307 0.3729382
1.545784 0.7563972 0.4023495 0.3092766
1.975454 1.036694 0.4322453 0.2960091
1.839499 0.8282566 0.3797274 0.295125
1.950087 0.9485836 0.3930016 0.3364563
1.469202 0.9876671 0.4465904 0.3115883
1.983559 1.274427 0.536377 0.3335133
1.974884 0.8673344 0.3742905 0.2950459
1.103588 1.018955 0.4626274 0.3315849
1.152533 0.7918472 0.4149017 0.2305546
1.729149 0.8464165 0.4225235 0.3091717
1.218035 0.4112434 0.2733154 0.06680679
1.889244 1.136503 0.4526501 0.3396397
1.982117 1.02673 0.4284782 0.3447075
1.712337 1.038326 0.4607525 0.348629
1.623037 0.7400684 0.4294376 0.2840729
1.466143 0.776762 0.3636303 0.2731457
1.231215 0.5009556 0.296524 0.1143322
1.321768 0.653223 0.3462448 0.2439842
1.774464 0.8526726 0.3777351 0.291235
1.778299 0.828516 0.3531494 0.2740116
1.402464 0.5333738 0.3407459 0.2938852
0.9109306 0.3572865 0.227684 0.04556084
1.766451 1.007727 0.4139786 0.3171158
1.935953 1.123421 0.4130135 0.4002934
1.019913 0.4294853 0.2778606 0.09869003
1.816362 0.984211 0.4022484 0.3474579
1.901545 0.9863682 0.4965725 0.3637676
1.346945 0.9073372 0.4452038 0.2629452
1.405581 0.6134939 0.3047314 0.2201786
1.233055 0.9389305 0.397831 0.2414503
1.859451 1.23851 0.462347 0.3680668
1.084492 0.4673615 0.3593521 0.1873837
1.335152 0.5746021 0.3549671 0.1442146
1.270142 0.8495731 0.4524231 0.2891293
1.606226 0.9052849 0.4351234 0.2957191
1.297239 0.5249615 0.2475376 0.113924
1.267073 0.5638018 0.362937 0.1984291
1.836397 0.8482075 0.401125 0.3017311
1.530659 0.9505501 0.4193916 0.2630539
1.80526 0.8356018 0.3901901 0.2744389
0.841404 0.6228695 0.4116993 0.1558208
1.103296 0.6320877 0.3633156 0.1634636
0.9373322 0.3762798 0.3426876 0.03858185
1.654129 0.7558746 0.3709154 0.2998772
1.199266 0.5413704 0.3122387 0.2510624
1.336161 0.4898758 0.3350983 0.2173319
1.182302 0.4289417 0.2507973 0.1412106
0.9359798 0.5250778 0.3869801 0.2191029
1.486765 0.80476 0.3756905 0.4130421
1.891672 0.8100128 0.5887508 0.3463688
1.607582 0.6689186 0.415823 0.3026743
1.866909 0.9995155 0.4278946 0.3891506
1.526428 0.8609505 0.3996334 0.2601471
2.679724 1.332747 0.4983177 0.3061237
0.931282 0.3467331 0.1975231 0.1099434
1.175734 0.3757133 0.2672749 0.1130543
1.186821 0.6655617 0.3628311 0.2330418
1.685669 0.9061165 0.4507389 0.3652229
1.119286 0.5138874 0.2983093 0.1370926
1.364676 0.5826778 0.3155937 0.2126217
2.23003 1.107836 0.4596138 0.3491268
1.464499 0.6438179 0.3236141 0.2439947
1.582602 0.6571026 0.3730736 0.2163258
2.004396 1.076584 0.4218655 0.2943439
1.815834 0.8497601 0.4039116 0.291605
1.355446 0.7135468 0.3529358 0.236721
1.607441 0.6139107 0.30406 0.2156124
2.15155 1.086977 0.4275436 0.3128986
1.070061 0.6300049 0.3817024 0.2153091
1.034527 0.2494545 0.171381 0.01006699
1.073965 0.4859486 0.2008362 0.2195969
1.293909 0.5718956 0.3579922 0.2416916
1.30229 0.5687323 0.312376 0.2161627
1.012323 0.427969 0.2486334 0.1805487
1.340843 0.7477703 0.4012241 0.2921486
1.796013 0.8896561 0.3832569 0.3175335
1.790956 0.7814102 0.3781395 0.2557259
0.7681274 0.6398392 0.09955025 0.5284271
1.560305 0.9091511 0.5160809 0.4014721
1.53252 1.236471 0.4387627 0.3507366
1.254702 0.5938568 0.3340378 0.2483921
1.57003 0.8424225 0.4135799 0.3246689
2.182247 1.346218 0.4646797 0.29249
1.333792 0.6235943 0.3406658 0.2010269
1.642685 1.011395 0.4880619 0.3477058
1.19673 0.4305305 0.2189217 0.08559608
1.070379 0.5414486 0.3546314 0.2057304
1.616283 0.7562866 0.3366299 0.2800674
1.906244 1.022976 0.3968868 0.3315926
1.409002 0.5733547 0.3397045 0.1688328
1.104658 0.4051743 0.2941704 0.1204128
1.12068 0.5722885 0.373312 0.1743889
1.349174 0.6575317 0.3826218 0.2180462
1.216833 0.8098392 0.4231415 0.2061958
1.098091 0.4203453 0.2635517 0.1932545
1.988667 0.9619884 0.4105053 0.3403912
1.196413 0.6608467 0.4484348 0.2012844
1.999531 1.172274 0.4590034 0.3224792
1.871313 0.9851799 0.4169006 0.3354473
1.575354 0.8052025 0.3803024 0.2772083
1.829027 0.8560123 0.4017143 0.3032866
1.117804 0.2398014 0.2629948 0.05272484
1.852953 1.047302 0.4551086 0.3634338
1.82946 1.172655 0.4486084 0.3548431
1.267708 0.7061348 0.3417053 0.2977161
1.864899 1.103613 0.4450626 0.3556709
1.888802 0.8898373 0.4477844 0.3366127
0.8821011 0.2663898 0.2508755 0.09700394
0.9864359 0.3552141 0.1775465 0.110487
1.860094 1.141176 0.4588776 0.3052616
1.632942 1.028332 0.435442 0.3290558
1.783638 0.7980366 0.3577671 0.3272972
1.859102 0.9940586 0.4072399 0.3166151
1.339893 0.6160374 0.3463879 0.2517405
1.934195 0.9888706 0.4247837 0.325511
1.432877 0.7481098 0.385004 0.2322712
1.430237 0.7088604 0.3425856 0.258357
1.88603 1.148949 0.4276733 0.2887974
1.791864 0.8931274 0.427578 0.3166122
1.709742 1.010532 0.508976 0.4470596
1.809929 0.9165897 0.4788551 0.3582001
1.024853 0.3542881 0.2001286 0.2041531
2.1756 1.215609 0.4645805 0.3287888
0.9800644 0.3626213 0.3222294 0.09722519
1.208168 0.5490398 0.3648949 0.2071609
1.343874 0.8273163 0.403904 0.2802544
2.56086 1.25429 0.4882221 0.3267937
1.056419 0.4148254 0.3049049 0.1360016
1.941807 0.9736099 0.3932686 0.3040066
1.373747 0.7713737 0.3779621 0.2720718
1.248413 0.6070137 0.3574219 0.223629
1.77956 1.017523 0.4194469 0.3702602
0.9919186 0.3408928 0.1819057 0.09503937
1.780657 0.7973156 0.3975163 0.3387947
1.752163 0.8901768 0.3722801 0.3256359
1.921923 0.7593346 0.4188156 0.2909184
0.9817524 0.3777847 0.1793346 0.1599016
1.867414 0.8814259 0.4428539 0.3708248
2.037397 1.232447 0.4634209 0.3405247
1.793159 1.276094 0.4753151 0.3057156
1.048004 0.5716801 0.4109001 0.1334
1.767229 0.992239 0.4352665 0.3624382
1.835976 1.055506 0.4782829 0.3289757
1.6315 0.8372765 0.3624516 0.256073
1.364168 0.7670994 0.4156933 0.2688618
1.562994 0.798687 0.421608 0.2724228
1.321402 0.657711 0.3892021 0.26443
2.214947 1.077986 0.3925591 0.3817673
1.103134 0.4622135 0.309576 0.130661
1.363667 0.6951904 0.3857956 0.2378826
1.193377 0.5440578 0.3034248 0.2151222
1.025164 0.3517246 0.2361536 0.1662416
1.944744 1.117979 0.4854946 0.3584671
1.926292 0.9781647 0.4160023 0.3307648
1.459797 0.6380348 0.2755985 0.1836414
1.10729 0.547226 0.3047409 0.1709862
1.535374 0.7655182 0.3950577 0.2826633
1.916687 0.9337978 0.4798527 0.332386
1.901806 1.044821 0.4714584 0.3811684
1.119106 0.4073696 0.2705345 0.12537
1.96077 0.926815 0.4088421 0.3342686
0.8116837 0.4812546 0.3976822 0.07263947
1.51577 0.7770634 0.338007 0.2584915
1.451097 0.5681334 0.2726965 0.1876211
2.490183 1.345135 0.2613373 0.3184071
0.9522209 0.3483181 0.2650871 0.1796532
1.308899 0.5932446 0.3563671 0.2182541
0.9345951 0.3654003 0.2334576 0.1099644
1.900936 1.163591 0.4976463 0.354208
1.391535 0.5179787 0.2763443 0.1566257
2.621502 1.322601 0.5380611 0.3773632
2.104668 1.170708 0.4846764 0.3596764
1.278828 0.7217331 0.4235153 0.2906437
1.631132 0.6771202 0.3068943 0.1054783
1.583542 0.7148819 0.3477535 0.2481899
1.370285 0.7028866 0.3542805 0.210947
1.664783 0.7819185 0.4135313 0.2831306
1.438728 0.7787094 0.3859234 0.2656155
1.769859 1.046818 0.408165 0.3090553
2.039568 0.9152393 0.6092777 0.3718548
1.970779 1.057262 0.4179497 0.3726349
1.555487 0.9054089 0.3951015 0.3233528
1.302843 0.9383278 0.4290791 0.3417377
1.756741 0.832819 0.4070511 0.2772865
2.171795 1.107922 0.4385376 0.3594227
1.454382 0.8411045 0.4334431 0.2998199
1.736849 0.9007034 0.4633408 0.3851566
1.171896 0.5003262 0.2590694 0.1880302
1.747515 0.689579 0.4224224 0.2704163
1.502415 0.7099171 0.3770695 0.3002224
2.020424 0.9882526 0.3886147 0.3084831
1.530767 0.7325106 0.3794136 0.3009501
1.374212 0.6155491 0.3323727 0.2335014
1.938156 0.9953384 0.420435 0.3506813
1.841377 0.9725361 0.4473228 0.2924232
1.33201 0.5029068 0.2914886 0.1963005
2.445259 1.062906 0.4509163 0.3880234
0.8839226 0.5770645 0.3814068 0.1660633
1.780828 1.066914 0.4170952 0.2705917
1.028757 0.7274513 0.3586426 0.2320004
1.227152 0.9333839 0.4448128 0.3476906
0.6308212 0.4077158 0.07107735 0.3202181
1.664436 0.8789997 0.4089832 0.3253441
1.94169 1.05407 0.5116444 0.3826733
1.580803 0.8116245 0.4248962 0.3585901
1.736879 0.8531799 0.3872681 0.2752638
1.175451 0.4956532 0.2892952 0.08428383
1.923044 0.8772945 0.3819695 0.3082924
1.810165 0.8668041 0.3980236 0.3018494
1.36014 0.6762943 0.4047604 0.2141113
1.696177 1.318605 0.534832 0.3872948
1.057306 0.3417034 0.1826897 -0.01887703
1.840256 1.120735 0.4539642 0.3058548
1.697594 1.534922 0.5398483 0.372282
1.69479 0.8593464 0.3902683 0.2957554
1.98226 0.9077377 0.4214516 0.3045959
1.317148 0.8761749 0.4893818 0.312685
2.235996 1.174574 0.4990425 0.3011227
1.601315 0.8197861 0.3992882 0.3069038
1.270691 0.8893547 0.4327946 0.3022461
1.227955 0.5467281 0.3555222 0.1293545
1.201391 0.5133724 0.360754 0.2087097
1.564959 0.8122082 0.4565697 0.2434654
1.306974 0.7426147 0.3939571 0.2539234
0.8743935 0.3407288 0.2095013 0.1908588
1.259718 0.5892677 0.3679028 0.2321911
1.387255 0.6245556 0.3352375 0.2322369
1.751575 0.820076 0.3797626 0.2691841
1.435944 0.7767143 0.3536034 0.2326508
1.895741 0.8769436 0.2986107 0.3208141
1.357599 0.6627693 0.3363094 0.2864838
1.044897 0.4765759 0.3647976 0.1591768
1.870604 1.348316 0.5088768 0.3470173
1.507904 0.9003353 0.4216461 0.2795105
1.245121 0.6524696 0.300848 0.2700863
1.148066 0.3964577 0.1756287 0.1435738
1.32708 0.641901 0.374403 0.2492123
1.376135 0.7251377 0.4694767 0.2824078
1.786842 0.8747711 0.3976068 0.3183165
1.754955 0.7570858 0.3632202 0.2373123
1.399818 0.6774025 0.4143057 0.2890816
1.568495 0.9771214 0.4763145 0.3646774
1.768162 0.9163361 0.3942833 0.3236675
1.253876 0.5943394 0.3341599 0.2353764
1.326166 0.7818756 0.4418221 0.2837391
2.119526 1.096008 0.4004173 0.4423313
0.9919529 0.4442024 0.3118458 0.1617393
1.279085 0.6545763 0.3407879 0.235157
1.793009 0.9559555 0.4319897 0.3595867
1.765356 0.8609123 0.3297768 0.2727299
1.728121 0.8199158 0.3568993 0.3071957
1.77828 0.9827423 0.399929 0.3708973
1.733891 0.7846336 0.3571644 0.2770348
1.339069 0.7617512 0.3852158 0.334938
1.921684 0.9707069 0.4139404 0.3296623
1.829548 1.219362 0.4239902 0.3156395
1.00803 0.6192379 0.3354893 0.1849346
1.513166 0.699398 0.3759003 0.2582302
1.740618 0.9887524 0.3667965 0.4202633
2.090714 1.382973 0.4857483 0.3657475
1.088932 0.3945503 0.1988716 0.1142349
1.167656 0.7042179 0.3481598 0.2392921
1.770935 1.098715 0.4701099 0.2888412
1.351369 0.4085703 0.1835995 0.1089487
1.912399 1.199471 0.5276394 0.2985325
1.479492 0.6872044 0.318718 0.2189999
2.110109 1.084648 0.4492111 0.2968121
0.9612846 0.3510742 0.2449455 0.1496725
1.73175 0.8027649 0.2826805 0.3147144
1.49806 0.6390762 0.3519096 0.2643633
1.544687 0.7527313 0.4176254 0.266223
1.017456 0.4987698 0.284153 0.1515293
1.898458 0.8920956 0.3803501 0.2893524
0.9456329 0.2096214 0.2383804 0.06674957
1.015984 0.4527225 0.2876205 0.130331
1.5103 1.088182 0.5479317 0.2992954
1.739965 1.172861 0.4513454 0.3182411
1.274887 0.5317822 0.2993412 0.3026962
1.228712 0.4740963 0.2657928 0.173151
1.673168 0.8891258 0.3640442 0.3379288
1.437355 0.7966957 0.4289265 0.289217
1.170053 0.8544369 0.3977947 0.2407265
1.175606 0.5101833 0.2401142 0.2336082
1.204569 0.5253487 0.2292538 0.1823788
1.795969 0.9523697 0.349884 0.3564892
1.358799 0.6816845 0.3660889 0.139925
1.748619 0.765276 0.3645687 0.2890682
1.797798 1.088474 0.5230122 0.4353752
1.914955 0.9158592 0.4107227 0.3133526
1.433052 0.6836338 0.3806553 0.314846
1.304098 0.5637913 0.2857704 0.2445087
1.477751 0.743433 0.3688889 0.2495651
1.113672 0.6023722 0.3393059 0.2602415
1.288054 0.9255466 0.4258156 0.2654324
2.03587 1.019474 0.4638691 0.325531
1.183867 0.5089054 0.267087 0.18503
1.982294 0.9021835 0.3932514 0.315361
2.041479 1.235798 0.4505329 0.4020863
1.664255 0.9705677 0.3893776 0.3466949
1.2665 0.6313524 0.3441067 0.206851
1.253237 0.5413914 0.3085642 0.2349529
2.144958 1.351067 0.4746056 0.369297
1.771828 0.8091812 0.3844891 0.3049726
1.919352 1.079927 0.4445324 0.3010082
1.208153 0.7766056 0.3218613 0.04945755
1.75527 0.9575138 0.4340286 0.3920689
1.931875 1.050806 0.4455833 0.372448
1.869808 0.9309883 0.4219303 0.3350983
1.61725 0.7889557 0.4269085 0.2810345
1.809305 0.9562016 0.3864746 0.318264
2.108786 1.211121 0.5095577 0.3670788
1.05468 0.7163105 0.4509373 0.2550964
1.936512 0.9800053 0.3308525 0.3127155
2.161634 1.063065 0.4497032 0.3530083
1.552382 0.9557972 0.4445152 0.2726765
1.253645 0.6828003 0.3670177 0.2552547
1.294121 0.621727 0.3563223 0.2075138
1.821665 0.8297405 0.4376507 0.1921043
1.969858 1.088501 0.442749 0.3605804
1.338198 0.7275829 0.435276 0.2932396
1.964672 0.9142418 0.3982239 0.3061867
1.621168 1.163246 0.4385796 0.3267307
1.574154 0.9438133 0.4318218 0.3035316
1.767902 0.8879318 0.376133 0.3278961
1.728931 0.7496605 0.3615904 0.3173752
1.699238 0.7843494 0.3623924 0.2937727
0.9296894 0.2759171 0.1401787 0.05147362
1.491119 0.7275925 0.3250351 0.2726936
1.586882 0.7791691 0.338541 0.249218
1.488625 0.916153 0.4962502 0.318552
1.827494 0.8310127 0.5149784 0.2816372
1.748871 1.132547 0.5074711 0.3597946
1.31856 0.5152378 0.2325439 0.05841637
1.779806 1.182074 0.4855423 0.3506432
1.522118 1.052807 0.4264565 0.2656479
1.638124 0.7996559 0.3494596 0.2690325
1.89822 0.9845924 0.4521885 0.3681641
1.828897 1.241087 0.4543839 0.3108177
1.695587 0.787878 0.4908619 0.295229
1.737305 0.7601528 0.4198093 0.2777367
1.56896 0.9593163 0.4843483 0.3527451
1.468292 0.8034649 0.4058933 0.2854805
1.761559 0.9707527 0.3961258 0.2973995
2.190094 1.249071 0.5054989 0.3618107
1.771725 0.9011078 0.3531952 0.327961
1.636101 0.8385124 0.3663883 0.2829571
1.768122 1.062567 0.4333305 0.3277683
1.290024 0.5359039 0.3183727 0.1682739
1.546753 0.8032303 0.3851557 0.3339958
1.805332 1.070959 0.4968204 0.3885441
2.04257 1.069883 0.4284172 0.3168812
1.072701 0.6514359 0.3606186 0.316452
1.73114 0.8376369 0.4049959 0.3050785
1.592628 0.8713093 0.4088383 0.347208
2.009094 0.9982834 0.4360886 0.3441296
1.314541 0.484786 0.2466831 0.1642027
1.794258 0.8617439 0.3783398 0.2881298
1.006393 0.5020676 0.3304653 0.1689625
1.545805 0.7692833 0.3752804 0.2513103
1.239128 0.5881844 0.359787 0.2206068
2.021206 1.128857 0.4624691 0.3503399
1.795677 1.049849 0.4440899 0.3693695
1.134546 0.3360195 0.2205715 0.008008957
1.729109 0.8822289 0.3899536 0.2922611
1.569138 0.8498001 0.4805622 0.3186512
1.498339 0.9342937 0.5217705 0.3642654
1.170168 0.713398 0.3797455 0.2570648
1.131304 0.6376247 0.3642654 0.2238331
1.79871 0.9047413 0.3797054 0.2968426
1.636087 0.8494377 0.3700047 0.3082142
1.772642 1.244881 0.5101414 0.3584042
1.045944 0.4935875 0.2599573 0.1875858
1.884886 0.9051075 0.3707333 0.3426514
1.740889 0.8797722 0.3715916 0.317131
1.322304 0.643652 0.3599682 0.2568207
1.045488 -0.08902359 0.4039745 0.4676857
1.833591 0.9121876 0.3748016 0.3159599
1.270594 0.6207428 0.3516464 0.2703609
1.097378 0.3868141 0.2201061 0.147747
1.303808 0.9336815 0.4522953 0.2841587
1.934805 1.177608 0.4464798 0.3256741
1.818132 1.048611 0.4310036 0.3597012
2.025185 1.147284 0.4316216 0.3549805
1.878521 0.9394493 0.3865833 0.3487606
0.9816608 0.4780598 0.3046112 0.157341
1.850611 1.080181 0.453907 0.32514
-3.43222 7.175621 0.429636 0.5039635
1.740685 0.9911366 0.4395657 0.3430462
1.486586 0.8764915 0.4396191 0.2984447
1.412352 0.6530704 0.4397316 0.2525234
1.49394 0.7075977 0.3328285 0.3110733
1.535843 0.7531395 0.3714504 0.2261639
1.511314 1.023235 0.4440994 0.3156681
1.246952 0.5940075 0.3599586 0.1800823
1.753057 1.279673 0.5154686 0.314537
1.958658 0.9606647 0.4140358 0.3354282
1.661293 1.074207 0.4142361 0.2837925
1.808634 1.027441 0.4421043 0.2738056
1.144117 0.4860744 0.281023 0.1966972
2.088686 0.8800278 0.3900719 0.3657818
1.339376 0.5363674 0.3279896 0.2356977
1.477694 0.5181732 0.3412247 0.1984463
1.77009 0.9731197 0.4327946 0.3701115
1.713768 0.8070335 0.3886242 0.3004379
2.061993 1.250227 0.5140858 0.3202591
1.384987 0.7663593 0.431736 0.3107395
1.241512 0.4555378 0.3062458 0.1846218
1.425034 0.7837772 0.3699036 0.322443
1.428371 1.244398 0.4874783 0.3678379
1.59528 0.8561935 0.403904 0.3290501
1.567493 0.82761 0.3750496 0.2793331
1.293024 0.7120266 0.4551048 0.2778473
1.68935 0.8040352 0.3675308 0.2761087
1.999702 1.005659 0.3829517 0.378212
1.317034 0.6197681 0.3691845 0.1994019
1.520721 0.7189808 0.3617649 0.2683887
1.723696 0.7949867 0.3454447 0.2274275
1.137348 0.3298302 0.2479401 0.1439171
1.435583 0.7910233 0.3955364 0.3191051
1.666204 0.6437263 0.2811584 0.2139072
1.173616 0.441824 0.1847191 0.1403027
1.485863 0.7335758 0.4056005 0.3000498
0.9638424 0.1247673 0.1404667 -0.1091404
1.099077 0.6632404 0.3464928 0.2087097
1.254135 0.792038 0.4227562 0.2387371
1.240736 0.8103218 0.4261417 0.2680283
1.940256 0.9193878 0.3936291 0.3263378
1.285307 0.6858482 0.3879719 0.2406807
1.450197 0.7579346 0.3662052 0.2443295
1.528702 0.8781681 0.2818909 0.3406038
1.041595 0.6029835 0.3662796 0.1735725
1.734909 0.8798046 0.4030075 0.290802
1.936415 0.9893894 0.43186 0.3004742
0.9815655 0.4665394 0.3126068 0.07979584
1.507776 0.7525768 0.4350462 0.3460808
1.795641 0.8106499 0.3697414 0.2922325
1.804384 1.320679 0.4990444 0.3120079
1.48263 1.141525 0.4872017 0.362669
2.716507 1.225309 0.4739532 0.3403244
1.489147 0.4127178 0.03686905 0.02388954
1.641565 0.8384171 0.4172211 0.3402767
1.238642 0.7791424 0.4193783 0.2651653
1.405893 0.9177418 0.4425278 0.3670139
1.282572 0.590723 0.3700848 0.2096844
1.010084 0.3209629 0.2330265 -0.1293583
1.88121 1.098148 0.4642601 0.3470631
1.74468 0.8457203 0.3962555 0.2052956
1.702021 0.8905506 0.4680805 0.3242397
1.855593 0.8744373 0.4740124 0.362009
1.237534 0.6742001 0.3674603 0.2580757
1.126049 0.5166798 0.3506145 0.1517239
1.585014 0.6005955 0.4125423 0.2921867
1.658634 1.088127 0.4661503 0.3171558
1.198008 0.4964371 0.2813282 0.1916142
2.005104 1.022404 0.4024563 0.3478622
1.715862 0.8350201 0.3767262 0.2504234
1.8859 0.8872547 0.3575554 0.3056889
1.472403 0.8263931 0.4355183 0.3093204
1.328119 0.7051277 0.4108963 0.3187122
1.212215 0.6053715 0.3243484 0.2189236
1.508379 1.045109 0.4759693 0.3774624
1.476282 0.7980213 0.4170513 0.2986374
1.868044 0.8381863 0.4094353 0.3288403
1.866175 0.802002 0.3630514 0.307621
1.718435 0.9078121 0.3919964 0.327076
1.70005 1.044643 0.4310322 0.3703079
2.018375 0.9876919 0.4315166 0.3334599
1.566635 0.7609959 0.388649 0.2797527
1.262323 0.4514885 0.2543011 0.1458836
1.380907 0.6297035 0.3899536 0.2502613
1.544327 0.9050903 0.4256172 0.2690792
1.474337 0.7888317 0.3891411 0.2716808
1.79373 0.979229 0.4107952 0.3033199
1.918371 0.998457 0.484499 0.3324566
1.953094 1.090403 0.4669342 0.3280468
1.840593 1.020266 0.3814392 0.3597698
1.04788 0.6004887 0.3307018 0.1844845
1.394037 0.6316195 0.3856649 0.305562
1.333071 0.5636082 0.2976208 0.1844215
1.748331 0.8522682 0.4125824 0.3061304
1.588165 0.8831863 0.4788265 0.3788204
2.091034 1.02453 0.4102478 0.2554207
2.04265 1.195656 0.4421997 0.3535442
1.666815 0.8414974 0.418375 0.3785381
2.203959 1.153147 0.4679508 0.3246422
2.00882 0.9952011 0.4017315 0.3502216
1.960266 1.078655 0.4332409 0.3464451
1.207338 0.3965511 0.1937256 0.084095
0.9870758 0.4331093 0.3108025 0.1582127
1.684935 0.6895065 0.4441376 0.2400932
1.586464 0.8129082 0.4371128 0.2817802
1.6912 0.8100643 0.3720169 0.269165
1.63184 0.8299551 0.3023453 0.2845612
1.376537 0.7295208 0.4120464 0.1068764
1.623688 0.7300968 0.3612833 0.288435
1.344349 0.69063 0.4003563 0.2403049
1.708193 1.105276 0.4204769 0.316227
1.764128 0.9662209 0.4258137 0.3511581
1.806137 0.8538704 0.3826742 0.2714014
1.093109 0.7646313 0.4306946 0.2948952
1.0947 0.9000206 0.4291096 0.2980957
1.681307 0.7851086 0.3579597 0.285944
1.990658 1.118498 0.4483318 0.3227787
1.331491 0.615984 0.324419 0.2066269
1.854673 1.052692 0.4494801 0.3445072
1.310837 0.8113613 0.4358082 0.2560329
1.828186 1.064407 0.4395409 0.3359776
2.039816 1.071028 0.4483051 0.2865124
2.189444 1.034534 0.3732052 0.3830433
1.872103 0.8501472 0.4845638 0.3435059
1.804668 0.8869705 0.3754597 0.2682362
1.159008 0.4029789 0.2019234 0.3197136
1.986187 1.277349 0.5136585 0.3443184
1.40658 0.7535915 0.472126 0.3153419
1.409307 0.6986294 0.4022732 0.3094501
1.825508 0.8220291 0.3745937 0.3286152
1.423189 0.7625523 0.3897667 0.3339462
1.43325 0.3745708 0.2013397 -0.1869183
1.840416 0.8199005 0.3745956 0.3089504
1.222044 0.4935646 0.2857513 0.1568336
1.94578 0.7997131 0.3953152 0.313467
1.533905 0.8043814 0.3774843 0.2628117
1.128643 0.4647884 0.2277508 0.1537151
1.370577 0.7585831 0.4218674 0.2480659
1.866777 1.07847 0.4616299 0.3225861
2.104664 1.061083 0.3857155 0.3683014
1.088453 0.3527927 0.2679577 0.01113129
1.874977 0.9437637 0.397789 0.3282404
1.937162 1.024349 0.4175396 0.254858
1.756107 0.7857285 0.3830032 0.2983332
1.648195 0.6956253 0.3402843 0.233942
1.258284 0.7136116 0.377594 0.1746655
1.828983 1.058805 0.4545479 0.4099388
1.364361 0.9078083 0.3910885 0.3575649
1.286966 0.5452156 0.2674236 0.1963539
1.642885 0.9435425 0.4425678 0.3725834
1.321272 0.6917477 0.3702965 0.2952747
1.275135 0.6675529 0.3890095 0.2418137
1.942232 0.8992729 0.3973083 0.3127499
1.661509 0.824976 0.4138107 0.2917871
1.37785 0.6222935 0.381403 0.2409229
1.906034 0.9572811 0.4120331 0.2923164
1.493805 0.7786999 0.4088764 0.2670498
1.627708 0.8373661 0.3949928 0.3269482
1.82159 0.7801132 0.3863487 0.3052616
1.221611 0.5216026 0.3238468 0.2465668
1.831367 0.8916798 0.4150085 0.3012371
0.8351917 0.2905426 0.1539268 0.1535187
1.986338 1.058805 0.3913994 0.3599319
1.933786 0.8630028 0.427269 0.3024788
2.010595 1.119047 0.4565086 0.306881
1.435781 0.8363514 0.4208527 0.3075771
1.388771 0.6353226 0.3338451 0.2110081
1.250093 0.7716808 0.3742504 0.2474174
1.337351 0.6801033 0.3689795 0.2238655
1.777109 0.9379997 0.4927349 0.3030758
